carrier,delivery_date,order_id,shipment_date,shipment_id,shipment_status,tracking_number
FedEx,15-03-2024,5172,12-03-2024,5172,Pending,TRK958541
FedEx,16-03-2024,12018,12-03-2024,12018,Pending,TRK776453
FedEx,19-03-2024,7788,12-03-2024,7788,Pending,TRK908593
FedEx,16-03-2024,12534,13-03-2024,12534,Pending,TRK228181
FedEx,16-03-2024,13365,13-03-2024,13365,Pending,TRK967833
FedEx,18-03-2024,3462,13-03-2024,3462,Pending,TRK098543
FedEx,18-03-2024,1461,13-03-2024,1461,Pending,TRK443930
FedEx,19-03-2024,8967,13-03-2024,8967,Pending,TRK777892
FedEx,18-03-2024,11676,15-03-2024,11676,Pending,TRK487019
FedEx,22-03-2024,11106,15-03-2024,11106,Pending,TRK700953
FedEx,19-03-2024,7527,16-03-2024,7527,Pending,TRK088854
FedEx,19-03-2024,7119,16-03-2024,7119,Pending,TRK708477
FedEx,20-03-2024,1755,17-03-2024,1755,Pending,TRK318186
FedEx,22-03-2024,14970,17-03-2024,14970,Pending,TRK703657
FedEx,23-03-2024,5541,17-03-2024,5541,Pending,TRK439613
FedEx,19-03-2024,6267,18-03-2024,6267,Pending,TRK642932
FedEx,20-03-2024,9981,18-03-2024,9981,Pending,TRK403821
FedEx,20-03-2024,6987,18-03-2024,6987,Pending,TRK656073
FedEx,24-03-2024,9534,18-03-2024,9534,Pending,TRK105113
FedEx,25-03-2024,13905,18-03-2024,13905,Pending,TRK887399
FedEx,26-03-2024,11322,18-03-2024,11322,Pending,TRK490818
FedEx,26-03-2024,10779,19-03-2024,10779,Pending,TRK206713
FedEx,27-03-2024,5709,19-03-2024,5709,Pending,TRK187125
FedEx,21-03-2024,2001,20-03-2024,2001,Pending,TRK530079
FedEx,22-03-2024,7554,20-03-2024,7554,Pending,TRK841980
FedEx,24-03-2024,2091,20-03-2024,2091,Pending,TRK672184
FedEx,24-03-2024,10881,20-03-2024,10881,Pending,TRK888343
FedEx,24-03-2024,6804,21-03-2024,6804,Pending,TRK198851
FedEx,27-03-2024,13062,21-03-2024,13062,Pending,TRK880209
FedEx,26-03-2024,3411,22-03-2024,3411,Pending,TRK814560
FedEx,30-03-2024,13593,22-03-2024,13593,Pending,TRK848267
FedEx,26-03-2024,2847,23-03-2024,2847,Pending,TRK031670
FedEx,26-03-2024,10707,23-03-2024,10707,Pending,TRK275771
FedEx,27-03-2024,6972,23-03-2024,6972,Pending,TRK098263
FedEx,29-03-2024,11052,23-03-2024,11052,Pending,TRK523772
FedEx,27-03-2024,11682,24-03-2024,11682,Pending,TRK278223
FedEx,27-03-2024,1023,24-03-2024,1023,Pending,TRK583371
FedEx,28-03-2024,9726,24-03-2024,9726,Pending,TRK424740
FedEx,29-03-2024,8352,24-03-2024,8352,Pending,TRK741635
FedEx,30-03-2024,11883,24-03-2024,11883,Pending,TRK723908
FedEx,29-03-2024,3564,25-03-2024,3564,Pending,TRK165517
FedEx,29-03-2024,5853,25-03-2024,5853,Pending,TRK404650
FedEx,27-03-2024,3471,26-03-2024,3471,Pending,TRK290329
FedEx,31-03-2024,8349,26-03-2024,8349,Pending,TRK073662
FedEx,30-03-2024,11799,27-03-2024,11799,Pending,TRK819577
FedEx,01-04-2024,5769,27-03-2024,5769,Pending,TRK269296
FedEx,02-04-2024,13284,28-03-2024,13284,Pending,TRK308364
FedEx,02-04-2024,5727,28-03-2024,5727,Pending,TRK308403
FedEx,04-04-2024,9690,28-03-2024,9690,Pending,TRK206393
FedEx,03-04-2024,11829,29-03-2024,11829,Pending,TRK505056
FedEx,04-04-2024,4662,29-03-2024,4662,Pending,TRK898632
FedEx,31-03-2024,9294,30-03-2024,9294,Pending,TRK611875
FedEx,03-04-2024,7506,30-03-2024,7506,Pending,TRK258912
FedEx,05-04-2024,4125,30-03-2024,4125,Pending,TRK953826
FedEx,05-04-2024,11733,30-03-2024,11733,Pending,TRK983618
FedEx,07-04-2024,8805,30-03-2024,8805,Pending,TRK321943
FedEx,04-04-2024,13116,31-03-2024,13116,Pending,TRK916567
FedEx,04-04-2024,2349,01-04-2024,2349,Pending,TRK115700
FedEx,04-04-2024,6849,01-04-2024,6849,Pending,TRK769664
FedEx,06-04-2024,2094,01-04-2024,2094,Pending,TRK668875
FedEx,08-04-2024,9816,01-04-2024,9816,Pending,TRK881670
FedEx,05-04-2024,2310,02-04-2024,2310,Pending,TRK216067
FedEx,07-04-2024,11895,02-04-2024,11895,Pending,TRK500971
FedEx,04-04-2024,11772,03-04-2024,11772,Pending,TRK000860
FedEx,05-04-2024,8628,03-04-2024,8628,Pending,TRK892387
FedEx,08-04-2024,6618,03-04-2024,6618,Pending,TRK534319
FedEx,10-04-2024,7137,03-04-2024,7137,Pending,TRK515892
FedEx,11-04-2024,7782,03-04-2024,7782,Pending,TRK565154
FedEx,08-04-2024,11343,04-04-2024,11343,Pending,TRK950327
FedEx,13-04-2024,12846,05-04-2024,12846,Pending,TRK853188
FedEx,10-04-2024,11811,06-04-2024,11811,Pending,TRK263405
FedEx,10-04-2024,4845,06-04-2024,4845,Pending,TRK284184
FedEx,10-04-2024,4095,06-04-2024,4095,Pending,TRK714244
FedEx,09-04-2024,6273,07-04-2024,6273,Pending,TRK039120
FedEx,10-04-2024,8994,07-04-2024,8994,Pending,TRK938611
FedEx,11-04-2024,9687,07-04-2024,9687,Pending,TRK135680
FedEx,12-04-2024,14817,07-04-2024,14817,Pending,TRK876067
FedEx,13-04-2024,4164,07-04-2024,4164,Pending,TRK469918
FedEx,09-04-2024,3498,08-04-2024,3498,Pending,TRK839479
FedEx,10-04-2024,6678,08-04-2024,6678,Pending,TRK079425
FedEx,13-04-2024,8058,08-04-2024,8058,Pending,TRK422175
FedEx,13-04-2024,3474,08-04-2024,3474,Pending,TRK648572
FedEx,13-04-2024,2973,08-04-2024,2973,Pending,TRK707702
FedEx,15-04-2024,14526,08-04-2024,14526,Pending,TRK389999
FedEx,12-04-2024,4923,09-04-2024,4923,Pending,TRK157285
FedEx,14-04-2024,13692,09-04-2024,13692,Pending,TRK166515
FedEx,15-04-2024,6204,09-04-2024,6204,Pending,TRK310763
FedEx,15-04-2024,13563,10-04-2024,13563,Pending,TRK146834
FedEx,16-04-2024,12804,10-04-2024,12804,Pending,TRK338619
FedEx,17-04-2024,10860,10-04-2024,10860,Pending,TRK153349
FedEx,17-04-2024,14565,10-04-2024,14565,Pending,TRK828195
FedEx,15-04-2024,12876,11-04-2024,12876,Pending,TRK078560
FedEx,16-04-2024,14685,11-04-2024,14685,Pending,TRK679753
FedEx,17-04-2024,5001,11-04-2024,5001,Pending,TRK128899
FedEx,14-04-2024,8178,12-04-2024,8178,Pending,TRK061167
FedEx,19-04-2024,10554,12-04-2024,10554,Pending,TRK593700
FedEx,14-04-2024,7014,13-04-2024,7014,Pending,TRK906098
FedEx,16-04-2024,8118,13-04-2024,8118,Pending,TRK293311
FedEx,19-04-2024,14433,13-04-2024,14433,Pending,TRK421433
FedEx,19-04-2024,11679,13-04-2024,11679,Pending,TRK496208
FedEx,16-04-2024,14106,14-04-2024,14106,Pending,TRK383750
FedEx,21-04-2024,7233,14-04-2024,7233,Pending,TRK296179
FedEx,17-04-2024,1956,15-04-2024,1956,Pending,TRK604981
FedEx,19-04-2024,7752,15-04-2024,7752,Pending,TRK155974
FedEx,19-04-2024,8592,15-04-2024,8592,Pending,TRK509241
FedEx,20-04-2024,11769,15-04-2024,11769,Pending,TRK317172
FedEx,22-04-2024,3606,15-04-2024,3606,Pending,TRK425654
FedEx,22-04-2024,1752,15-04-2024,1752,Pending,TRK932705
FedEx,18-04-2024,10452,17-04-2024,10452,Pending,TRK728255
FedEx,19-04-2024,13338,17-04-2024,13338,Pending,TRK960005
FedEx,23-04-2024,4146,17-04-2024,4146,Pending,TRK314106
FedEx,23-04-2024,7737,17-04-2024,7737,Pending,TRK807924
FedEx,21-04-2024,6606,18-04-2024,6606,Pending,TRK501462
FedEx,22-04-2024,12483,18-04-2024,12483,Pending,TRK273883
FedEx,20-04-2024,13662,19-04-2024,13662,Pending,TRK232542
FedEx,21-04-2024,8772,19-04-2024,8772,Pending,TRK156438
FedEx,21-04-2024,1011,19-04-2024,1011,Pending,TRK920047
FedEx,22-04-2024,4275,20-04-2024,4275,Pending,TRK092895
FedEx,22-04-2024,8259,20-04-2024,8259,Pending,TRK701810
FedEx,22-04-2024,13923,20-04-2024,13923,Pending,TRK988277
FedEx,23-04-2024,7488,20-04-2024,7488,Pending,TRK852761
FedEx,25-04-2024,8913,20-04-2024,8913,Pending,TRK278613
FedEx,27-04-2024,10416,21-04-2024,10416,Pending,TRK174745
FedEx,23-04-2024,3897,22-04-2024,3897,Pending,TRK000543
FedEx,24-04-2024,8478,22-04-2024,8478,Pending,TRK360127
FedEx,25-04-2024,13710,22-04-2024,13710,Pending,TRK696526
FedEx,28-04-2024,2838,22-04-2024,2838,Pending,TRK132550
FedEx,28-04-2024,5448,24-04-2024,5448,Pending,TRK894099
FedEx,27-04-2024,9090,25-04-2024,9090,Pending,TRK513605
FedEx,30-04-2024,2106,25-04-2024,2106,Pending,TRK824186
FedEx,28-04-2024,14991,26-04-2024,14991,Pending,TRK512206
FedEx,28-04-2024,8271,26-04-2024,8271,Pending,TRK784488
FedEx,03-05-2024,14547,26-04-2024,14547,Pending,TRK232184
FedEx,30-04-2024,12456,27-04-2024,12456,Pending,TRK256312
FedEx,04-05-2024,2226,27-04-2024,2226,Pending,TRK398677
FedEx,30-04-2024,7947,28-04-2024,7947,Pending,TRK042603
FedEx,02-05-2024,8448,28-04-2024,8448,Pending,TRK589561
FedEx,30-04-2024,12261,29-04-2024,12261,Pending,TRK219197
FedEx,04-05-2024,3876,29-04-2024,3876,Pending,TRK661618
FedEx,05-05-2024,12141,29-04-2024,12141,Pending,TRK718078
FedEx,06-05-2024,12249,29-04-2024,12249,Pending,TRK869474
FedEx,07-05-2024,1881,29-04-2024,1881,Pending,TRK882289
FedEx,07-05-2024,3300,30-04-2024,3300,Pending,TRK185089
FedEx,03-05-2024,3576,01-05-2024,3576,Pending,TRK250970
FedEx,05-05-2024,1356,01-05-2024,1356,Pending,TRK870285
FedEx,06-05-2024,3804,01-05-2024,3804,Pending,TRK251545
FedEx,06-05-2024,3408,01-05-2024,3408,Pending,TRK283794
FedEx,09-05-2024,8715,01-05-2024,8715,Pending,TRK661036
FedEx,04-05-2024,9258,02-05-2024,9258,Pending,TRK735304
FedEx,06-05-2024,3144,02-05-2024,3144,Pending,TRK741218
FedEx,08-05-2024,11379,02-05-2024,11379,Pending,TRK526698
FedEx,10-05-2024,7551,02-05-2024,7551,Pending,TRK991318
FedEx,05-05-2024,6795,03-05-2024,6795,Pending,TRK341729
FedEx,06-05-2024,7005,03-05-2024,7005,Pending,TRK500876
FedEx,07-05-2024,8055,03-05-2024,8055,Pending,TRK325292
FedEx,10-05-2024,12612,03-05-2024,12612,Pending,TRK964691
FedEx,06-05-2024,1422,04-05-2024,1422,Pending,TRK924383
FedEx,07-05-2024,12519,04-05-2024,12519,Pending,TRK089470
FedEx,07-05-2024,4458,04-05-2024,4458,Pending,TRK499430
FedEx,07-05-2024,6633,04-05-2024,6633,Pending,TRK791807
FedEx,10-05-2024,6870,04-05-2024,6870,Pending,TRK454474
FedEx,12-05-2024,5532,04-05-2024,5532,Pending,TRK901042
FedEx,07-05-2024,14868,05-05-2024,14868,Pending,TRK595601
FedEx,08-05-2024,9165,05-05-2024,9165,Pending,TRK071794
FedEx,09-05-2024,14571,05-05-2024,14571,Pending,TRK033149
FedEx,11-05-2024,11301,05-05-2024,11301,Pending,TRK893732
FedEx,07-05-2024,8340,06-05-2024,8340,Pending,TRK892460
FedEx,12-05-2024,3858,07-05-2024,3858,Pending,TRK857658
FedEx,11-05-2024,13848,08-05-2024,13848,Pending,TRK487170
FedEx,13-05-2024,10077,08-05-2024,10077,Pending,TRK451966
FedEx,16-05-2024,13242,08-05-2024,13242,Pending,TRK543206
FedEx,10-05-2024,14208,09-05-2024,14208,Pending,TRK197133
FedEx,11-05-2024,14004,09-05-2024,14004,Pending,TRK998194
FedEx,13-05-2024,3414,09-05-2024,3414,Pending,TRK086901
FedEx,13-05-2024,3981,09-05-2024,3981,Pending,TRK326898
FedEx,14-05-2024,2466,09-05-2024,2466,Pending,TRK029243
FedEx,16-05-2024,3219,09-05-2024,3219,Pending,TRK442640
FedEx,15-05-2024,8955,10-05-2024,8955,Pending,TRK934888
FedEx,13-05-2024,7818,11-05-2024,7818,Pending,TRK537820
FedEx,17-05-2024,11844,11-05-2024,11844,Pending,TRK490958
FedEx,17-05-2024,12606,11-05-2024,12606,Pending,TRK911646
FedEx,18-05-2024,3510,12-05-2024,3510,Pending,TRK201936
FedEx,19-05-2024,14940,12-05-2024,14940,Pending,TRK844030
FedEx,17-05-2024,6888,13-05-2024,6888,Pending,TRK082697
FedEx,18-05-2024,9087,13-05-2024,9087,Pending,TRK929653
FedEx,19-05-2024,12903,13-05-2024,12903,Pending,TRK214484
FedEx,19-05-2024,3531,13-05-2024,3531,Pending,TRK233645
FedEx,20-05-2024,14346,13-05-2024,14346,Pending,TRK175963
FedEx,15-05-2024,6249,14-05-2024,6249,Pending,TRK963227
FedEx,20-05-2024,7851,14-05-2024,7851,Pending,TRK877015
FedEx,22-05-2024,10221,14-05-2024,10221,Pending,TRK940837
FedEx,17-05-2024,2031,15-05-2024,2031,Pending,TRK656616
FedEx,20-05-2024,3780,15-05-2024,3780,Pending,TRK725602
FedEx,22-05-2024,13371,15-05-2024,13371,Pending,TRK095984
FedEx,19-05-2024,2259,16-05-2024,2259,Pending,TRK979431
FedEx,21-05-2024,5844,16-05-2024,5844,Pending,TRK580628
FedEx,19-05-2024,2163,17-05-2024,2163,Pending,TRK455505
FedEx,19-05-2024,14172,17-05-2024,14172,Pending,TRK951313
FedEx,20-05-2024,4422,17-05-2024,4422,Pending,TRK415516
FedEx,20-05-2024,10857,17-05-2024,10857,Pending,TRK447941
FedEx,21-05-2024,14007,17-05-2024,14007,Pending,TRK367114
FedEx,21-05-2024,8553,17-05-2024,8553,Pending,TRK985052
FedEx,23-05-2024,11016,17-05-2024,11016,Pending,TRK989008
FedEx,24-05-2024,14751,17-05-2024,14751,Pending,TRK626282
FedEx,23-05-2024,5775,18-05-2024,5775,Pending,TRK417489
FedEx,25-05-2024,3015,18-05-2024,3015,Pending,TRK224254
FedEx,26-05-2024,9915,19-05-2024,9915,Pending,TRK613773
FedEx,23-05-2024,2355,20-05-2024,2355,Pending,TRK065433
FedEx,24-05-2024,3315,20-05-2024,3315,Pending,TRK970836
FedEx,25-05-2024,5424,20-05-2024,5424,Pending,TRK125503
FedEx,27-05-2024,4584,20-05-2024,4584,Pending,TRK061143
FedEx,23-05-2024,4647,21-05-2024,4647,Pending,TRK848343
FedEx,27-05-2024,12297,21-05-2024,12297,Pending,TRK229645
FedEx,28-05-2024,6798,21-05-2024,6798,Pending,TRK607464
FedEx,28-05-2024,12462,21-05-2024,12462,Pending,TRK740250
FedEx,24-05-2024,6252,22-05-2024,6252,Pending,TRK614795
FedEx,24-05-2024,6243,22-05-2024,6243,Pending,TRK751576
FedEx,27-05-2024,11088,23-05-2024,11088,Pending,TRK628297
FedEx,30-05-2024,5811,23-05-2024,5811,Pending,TRK500033
FedEx,29-05-2024,6603,24-05-2024,6603,Pending,TRK839730
FedEx,01-06-2024,11388,25-05-2024,11388,Pending,TRK052340
FedEx,02-06-2024,9759,25-05-2024,9759,Pending,TRK472495
FedEx,27-05-2024,7047,26-05-2024,7047,Pending,TRK971561
FedEx,28-05-2024,12378,26-05-2024,12378,Pending,TRK188121
FedEx,28-05-2024,1458,26-05-2024,1458,Pending,TRK447306
FedEx,29-05-2024,7134,26-05-2024,7134,Pending,TRK164677
FedEx,30-05-2024,11601,26-05-2024,11601,Pending,TRK243759
FedEx,31-05-2024,3846,26-05-2024,3846,Pending,TRK224403
FedEx,29-05-2024,3828,27-05-2024,3828,Pending,TRK517866
FedEx,02-06-2024,12093,27-05-2024,12093,Pending,TRK782334
FedEx,29-05-2024,11712,28-05-2024,11712,Pending,TRK722685
FedEx,01-06-2024,12474,28-05-2024,12474,Pending,TRK504234
FedEx,02-06-2024,7251,28-05-2024,7251,Pending,TRK089373
FedEx,04-06-2024,2262,28-05-2024,2262,Pending,TRK436085
FedEx,03-06-2024,11739,29-05-2024,11739,Pending,TRK137003
FedEx,03-06-2024,2499,29-05-2024,2499,Pending,TRK188115
FedEx,03-06-2024,4671,29-05-2024,4671,Pending,TRK747842
FedEx,01-06-2024,12012,30-05-2024,12012,Pending,TRK193027
FedEx,02-06-2024,12954,30-05-2024,12954,Pending,TRK710891
FedEx,02-06-2024,5568,30-05-2024,5568,Pending,TRK935764
FedEx,04-06-2024,6768,30-05-2024,6768,Pending,TRK892526
FedEx,06-06-2024,12867,30-05-2024,12867,Pending,TRK488442
FedEx,03-06-2024,4689,31-05-2024,4689,Pending,TRK146412
FedEx,04-06-2024,2511,31-05-2024,2511,Pending,TRK829035
FedEx,05-06-2024,9792,31-05-2024,9792,Pending,TRK200028
FedEx,05-06-2024,11607,31-05-2024,11607,Pending,TRK368422
FedEx,07-06-2024,13389,31-05-2024,13389,Pending,TRK558679
FedEx,03-06-2024,5610,01-06-2024,5610,Pending,TRK602912
FedEx,08-06-2024,11496,01-06-2024,11496,Pending,TRK863258
FedEx,04-06-2024,2562,02-06-2024,2562,Pending,TRK633287
FedEx,07-06-2024,2745,02-06-2024,2745,Pending,TRK760781
FedEx,07-06-2024,14019,03-06-2024,14019,Pending,TRK998755
FedEx,09-06-2024,10134,03-06-2024,10134,Pending,TRK708196
FedEx,10-06-2024,1974,03-06-2024,1974,Pending,TRK072926
FedEx,10-06-2024,14586,03-06-2024,14586,Pending,TRK346903
FedEx,11-06-2024,8460,03-06-2024,8460,Pending,TRK494706
FedEx,06-06-2024,7041,04-06-2024,7041,Pending,TRK689717
FedEx,07-06-2024,13404,04-06-2024,13404,Pending,TRK099099
FedEx,08-06-2024,9129,04-06-2024,9129,Pending,TRK294556
FedEx,07-06-2024,5118,06-06-2024,5118,Pending,TRK124847
FedEx,08-06-2024,10266,06-06-2024,10266,Pending,TRK758784
FedEx,09-06-2024,1305,06-06-2024,1305,Pending,TRK546605
FedEx,12-06-2024,6192,06-06-2024,6192,Pending,TRK943573
FedEx,08-06-2024,9741,07-06-2024,9741,Pending,TRK080489
FedEx,09-06-2024,2760,07-06-2024,2760,Pending,TRK269875
FedEx,12-06-2024,1341,07-06-2024,1341,Pending,TRK132692
FedEx,12-06-2024,8901,07-06-2024,8901,Pending,TRK683835
FedEx,15-06-2024,3438,08-06-2024,3438,Pending,TRK616700
FedEx,16-06-2024,9417,08-06-2024,9417,Pending,TRK587196
FedEx,16-06-2024,5235,09-06-2024,5235,Pending,TRK422675
FedEx,15-06-2024,5196,10-06-2024,5196,Pending,TRK503979
FedEx,17-06-2024,10956,10-06-2024,10956,Pending,TRK413094
FedEx,17-06-2024,14274,10-06-2024,14274,Pending,TRK850392
FedEx,12-06-2024,10344,11-06-2024,10344,Pending,TRK394468
FedEx,13-06-2024,8169,11-06-2024,8169,Pending,TRK236165
FedEx,13-06-2024,3012,11-06-2024,3012,Pending,TRK621125
FedEx,14-06-2024,10650,11-06-2024,10650,Pending,TRK386942
FedEx,14-06-2024,11592,12-06-2024,11592,Pending,TRK968436
FedEx,17-06-2024,5298,12-06-2024,5298,Pending,TRK776376
FedEx,17-06-2024,10272,12-06-2024,10272,Pending,TRK999932
FedEx,19-06-2024,7320,12-06-2024,7320,Pending,TRK648503
FedEx,18-06-2024,9240,13-06-2024,9240,Pending,TRK092824
FedEx,18-06-2024,6942,13-06-2024,6942,Pending,TRK564240
FedEx,20-06-2024,11865,13-06-2024,11865,Pending,TRK348632
FedEx,19-06-2024,4920,14-06-2024,4920,Pending,TRK550298
FedEx,20-06-2024,7668,14-06-2024,7668,Pending,TRK659857
FedEx,19-06-2024,12150,15-06-2024,12150,Pending,TRK841286
FedEx,20-06-2024,5508,15-06-2024,5508,Pending,TRK875690
FedEx,21-06-2024,3336,15-06-2024,3336,Pending,TRK875870
FedEx,19-06-2024,11364,16-06-2024,11364,Pending,TRK014299
FedEx,19-06-2024,9936,16-06-2024,9936,Pending,TRK100351
FedEx,19-06-2024,5253,16-06-2024,5253,Pending,TRK328045
FedEx,23-06-2024,1608,16-06-2024,1608,Pending,TRK559091
FedEx,19-06-2024,8664,17-06-2024,8664,Pending,TRK740745
FedEx,20-06-2024,2457,17-06-2024,2457,Pending,TRK144995
FedEx,20-06-2024,6141,17-06-2024,6141,Pending,TRK746284
FedEx,21-06-2024,3045,17-06-2024,3045,Pending,TRK805695
FedEx,25-06-2024,1677,17-06-2024,1677,Pending,TRK894980
FedEx,20-06-2024,6867,18-06-2024,6867,Pending,TRK857332
FedEx,21-06-2024,4659,18-06-2024,4659,Pending,TRK125187
FedEx,25-06-2024,13248,18-06-2024,13248,Pending,TRK027646
FedEx,20-06-2024,5472,19-06-2024,5472,Pending,TRK802846
FedEx,23-06-2024,2820,19-06-2024,2820,Pending,TRK580538
FedEx,24-06-2024,14340,19-06-2024,14340,Pending,TRK154463
FedEx,25-06-2024,13932,19-06-2024,13932,Pending,TRK879589
FedEx,25-06-2024,9426,19-06-2024,9426,Pending,TRK919299
FedEx,26-06-2024,2046,19-06-2024,2046,Pending,TRK986903
FedEx,27-06-2024,5589,19-06-2024,5589,Pending,TRK780031
FedEx,24-06-2024,3843,20-06-2024,3843,Pending,TRK843863
FedEx,25-06-2024,6657,20-06-2024,6657,Pending,TRK633575
FedEx,27-06-2024,3708,20-06-2024,3708,Pending,TRK742101
FedEx,26-06-2024,1869,21-06-2024,1869,Pending,TRK615731
FedEx,27-06-2024,14790,21-06-2024,14790,Pending,TRK290576
FedEx,27-06-2024,3249,21-06-2024,3249,Pending,TRK549623
FedEx,27-06-2024,6981,21-06-2024,6981,Pending,TRK570323
FedEx,27-06-2024,1413,21-06-2024,1413,Pending,TRK754262
FedEx,26-06-2024,6432,22-06-2024,6432,Pending,TRK699617
FedEx,27-06-2024,6339,22-06-2024,6339,Pending,TRK742985
FedEx,28-06-2024,7512,22-06-2024,7512,Pending,TRK286783
FedEx,29-06-2024,9876,23-06-2024,9876,Pending,TRK691046
FedEx,30-06-2024,7521,23-06-2024,7521,Pending,TRK528811
FedEx,30-06-2024,7248,24-06-2024,7248,Pending,TRK538390
FedEx,30-06-2024,1335,24-06-2024,1335,Pending,TRK698380
FedEx,01-07-2024,9897,24-06-2024,9897,Pending,TRK042793
FedEx,01-07-2024,2289,24-06-2024,2289,Pending,TRK993165
FedEx,27-06-2024,4464,25-06-2024,4464,Pending,TRK039556
FedEx,27-06-2024,6660,25-06-2024,6660,Pending,TRK627996
FedEx,29-06-2024,13470,25-06-2024,13470,Pending,TRK276372
FedEx,30-06-2024,2166,25-06-2024,2166,Pending,TRK770832
FedEx,03-07-2024,1224,25-06-2024,1224,Pending,TRK240209
FedEx,27-06-2024,8739,26-06-2024,8739,Pending,TRK857701
FedEx,29-06-2024,12750,26-06-2024,12750,Pending,TRK394678
FedEx,29-06-2024,12807,26-06-2024,12807,Pending,TRK942253
FedEx,28-06-2024,2742,27-06-2024,2742,Pending,TRK819332
FedEx,03-07-2024,1320,27-06-2024,1320,Pending,TRK365818
FedEx,02-07-2024,3561,28-06-2024,3561,Pending,TRK888382
FedEx,03-07-2024,2721,29-06-2024,2721,Pending,TRK343443
FedEx,03-07-2024,9537,29-06-2024,9537,Pending,TRK395305
FedEx,03-07-2024,6801,29-06-2024,6801,Pending,TRK437404
FedEx,04-07-2024,14466,29-06-2024,14466,Pending,TRK546132
FedEx,05-07-2024,10896,29-06-2024,10896,Pending,TRK382513
FedEx,05-07-2024,6033,29-06-2024,6033,Pending,TRK735425
FedEx,07-07-2024,13071,29-06-2024,13071,Pending,TRK061364
FedEx,01-07-2024,14523,30-06-2024,14523,Pending,TRK116864
FedEx,02-07-2024,4140,30-06-2024,4140,Pending,TRK051894
FedEx,06-07-2024,12987,30-06-2024,12987,Pending,TRK266111
FedEx,02-07-2024,10518,01-07-2024,10518,Pending,TRK787975
FedEx,07-07-2024,13101,01-07-2024,13101,Pending,TRK028823
FedEx,07-07-2024,7356,01-07-2024,7356,Pending,TRK277785
FedEx,09-07-2024,12021,01-07-2024,12021,Pending,TRK283378
FedEx,05-07-2024,11079,02-07-2024,11079,Pending,TRK411044
FedEx,06-07-2024,13962,02-07-2024,13962,Pending,TRK092324
FedEx,07-07-2024,11688,02-07-2024,11688,Pending,TRK316450
FedEx,05-07-2024,2340,04-07-2024,2340,Pending,TRK817180
FedEx,06-07-2024,8922,04-07-2024,8922,Pending,TRK656921
FedEx,08-07-2024,4959,04-07-2024,4959,Pending,TRK296485
FedEx,09-07-2024,11478,04-07-2024,11478,Pending,TRK322767
FedEx,10-07-2024,1212,04-07-2024,1212,Pending,TRK421429
FedEx,10-07-2024,3951,04-07-2024,3951,Pending,TRK877135
FedEx,07-07-2024,6885,05-07-2024,6885,Pending,TRK144668
FedEx,08-07-2024,12126,05-07-2024,12126,Pending,TRK101337
FedEx,08-07-2024,12735,05-07-2024,12735,Pending,TRK105879
FedEx,08-07-2024,2319,05-07-2024,2319,Pending,TRK957831
FedEx,08-07-2024,1965,06-07-2024,1965,Pending,TRK859693
FedEx,09-07-2024,10365,06-07-2024,10365,Pending,TRK441295
FedEx,11-07-2024,8133,06-07-2024,8133,Pending,TRK116440
FedEx,12-07-2024,2607,06-07-2024,2607,Pending,TRK096986
FedEx,14-07-2024,12111,06-07-2024,12111,Pending,TRK141955
FedEx,09-07-2024,12579,07-07-2024,12579,Pending,TRK212765
FedEx,12-07-2024,4044,07-07-2024,4044,Pending,TRK816795
FedEx,09-07-2024,6009,08-07-2024,6009,Pending,TRK437099
FedEx,13-07-2024,6108,08-07-2024,6108,Pending,TRK223240
FedEx,15-07-2024,10908,08-07-2024,10908,Pending,TRK408901
FedEx,14-07-2024,6756,09-07-2024,6756,Pending,TRK775137
FedEx,16-07-2024,3378,09-07-2024,3378,Pending,TRK654000
FedEx,13-07-2024,2160,10-07-2024,2160,Pending,TRK493858
FedEx,14-07-2024,9783,10-07-2024,9783,Pending,TRK767055
FedEx,16-07-2024,11400,10-07-2024,11400,Pending,TRK723905
FedEx,17-07-2024,10983,10-07-2024,10983,Pending,TRK516162
FedEx,18-07-2024,1266,10-07-2024,1266,Pending,TRK709160
FedEx,14-07-2024,3225,11-07-2024,3225,Pending,TRK685267
